ID|English_Text|English_StageDir
6f5193cd|Jurek's Keycard|
6f455454|The Hort, Refuge of the Clerics|
6f44ef56|Wooden Shield III|
6f44ef55|Wooden Shield II|
6f44ef54|Wooden Shield I|
6f3e2aa3|Hey! Get your ass to William. You know you have a price on your head.|If the player is a wanted criminal, in the Fort
6f3dfc96|Hey! Report to Reinhold. You are wanted for crimes here.|If the player is a wanted criminal, in the Hort
6f3df23d|Yes, it's better if you go, believe me.|Player leaves a private house after being spotted or leaves having been warned to put away a dangerous weapon
6f3deb22|Hey! Get your ass to Ragnar. You know you have a price on your head.|If the player is a wanted criminal, in Goliet
6f3dd9e0|Hey! Get your ass to Alois. You know you have a price on your head.|If the player is a wanted criminal, in the Domed City
6f3c5957|Cleric|
6f1b0fb6|One-handed Protomace|
6f19c9bd|Suggestion|
6f1840a2|Fire Hammer III|
6f1175fd||
6f01f4c2||Attack noises. Panting, groaning. (Close combat only)
6f01f4c1||Attack noises. Panting, groaning. (Close combat only)
6f01f4c0||Attack noises. Panting, groaning. (Close combat only)
6f01f4bf||Attack noises. Panting, groaning. (Close combat only)
6f01f4be||Attack noises. Panting, groaning. (Close combat only)
6ef765ca|Guard|
6ef765c9|Guard|
6eeff875|Fire Resistance|
6eee0a38|Sunglasses|
6eed70cb|An extraordinarily efficient CPU.|
6edad5f8|A package full of chems, and with a name on it...Doc.|
6ecda9a4|You can't pickpocket here.|
6ec96ce2|Socketed Iron Hammer III|
6ec49094|Cold value too low.|
6ebdfad7|Not enough shards.|
6ebaff91|Technology is forbidden here.|NPC comments if player uses technology inside Goliet
6eb311b5|That shot came from nowhere!|Watching a fight, my favorite is using a ranged weapon
6eb0e32b|Ripper|
6eafe546||
6eaf9bad|Professional Hacker|
6ead0164|X48 Reactor Coil|
6eaa251d|The Outlaw Enforcers wear this kind of helmet.|
6eaa21b5|The Outlaw Runners wear this kind of helmet.|
6ea19a4c|Good hit!|Watching a fight, my favorite is using melee
6e9e9039||
6e9bdbea|I would rather wait here.|Party member waits automatically.
6e88ffe3|Did you have to do that?|Telling player that he has done something stupid (e.g. hitting animals)
6e88ffe2|What are you doing?|Telling player that he has done something stupid (e.g. hitting animals)
6e88ffe1|Just drop it will you?|Telling player that he has done something stupid (e.g. hitting animals)
6e7d8a82|Gondar's Key|
6e7aa25f|Animal Following|
6e6060fe|Mutant|
6e59d7a8|Bookworm|
6e48c977|logical|
6e466635|Back off there.|Commenting on player having dangerous magic, I'm cautious.
6e45ad57|Instructions to make Long-lasting Healing Potion|
"6e44e1a2|It's good to see you.|A friendly ""I don't have to say anything to you"""
6e4080db|Empty pockets, great...|Looting a character who has nothing. Annoyed/disappointed.
6e22ac0c|Raudur|
6e203171|Raptor|
6e1c3ffa|Rainer|
6e1b26b4|Ragnar|
6e169880|Don't make me repeat myself again.|Second warning for an intruder to go away, outside
6e0ed000|Leave. I am losing my patience!|Second warning for an intruder to go away, inside (not necessarily a house)
6e0ecde2|Finally, you've got the right idea.|Player has put away his weapon
6e0cba04|Uprising|
6e08e152|That is just hilarious.|Telling player that he has done something stupid (e.g. hitting animals)
6e08e151|What is wrong with you?|Telling player that he has done something stupid (e.g. hitting animals)
6e08e150|Cut it out. Now.|Telling player that he has done something stupid (e.g. hitting animals)
6e0809be|This legendary hatchet causes additional poison damage.|
6e025dd1|The battle for Ignadon was more than just a conflict over the Hort, the stronghold of the Clerics. It was a fight for the future of all of Magalan.|
6dfd3614|Fuck off, before I feed you your own tongue.|Second warning for an intruder to go away, inside (not necessarily a house)
6df63b77|16|
6df59d45|You almost bought it then.|Having watched a fight against a monster, and the victor has less than 50% of his hitpoints left.
6df59d44|They sure wanted you dead.|Having watched a fight against a monster, and the victor has less than 50% of his hitpoints left.
6df59d43|I'll have to heal.|Having watched a fight against a monster, and the victor has less than 50% of his hitpoints left.
6df4c342|They're never going to win fighting that way.|Overheard conversation as the player passes by
6df4c341|And you just realized that now?|Overheard conversation as the player passes by
6df4c340|You know, you are the first one to understand that.|Overheard conversation as the player passes by
6df4c33f|Yeah, yeah, yeah.|Overheard conversation as the player passes by
6df4c33e|Who else are you telling that?|Overheard conversation as the player passes by
6df4c33d|You still don't get it, do you?|Overheard conversation as the player passes by
6df4c33c|I don't agree to just everything, so try again.|Overheard conversation as the player passes by
6df4c33b|Is it what she wanted?|Overheard conversation as the player passes by
6df4c33a|What you say is who you are.|Overheard conversation as the player passes by
6df4c339|Okay.|Overheard conversation as the player passes by
6de6bcef|The raider craft is hit by the laser fire.|
6de444ac|Now you're doing it!|Watching a fight, my favorite is using melee
6de03c7b|Soldier Helmet|
6ddde92c|Hey, stay back.|Commenting on player having dangerous PSI magic, I'm cautious.
6dcbb953|This sensor beeps when nearby forms move faster than normal background movement. It has trouble with rain.|
6dcba12b|Stop him!|I help you chasing a criminal (if player stole something for example)
6dcb160c|I want nothing to do with you, thief.|For traders who don't want to talk to thieves.
6dc116df|An Elex battery from the cooling unit on a raider.|
6dbcc188|Let's go!|I'm attacking, warning player.
6dbcc187|I'll help you out.|I'm attacking, warning player.
6dbcc186|Look out!|I'm attacking, warning player.
6d8cfd27||
6d8c2154|Is someone there?|Being asleep, waking up with this sentence.
6d89244b|Yeah.|Confirming a party command.
6d89244a|Understood.|Confirming a party command.
6d892449|Okay.|Confirming a party command.
6d83748b|Outlaw|
6d83748a|Outlaw|
6d82f820|Get out of here or I will lose my patience.|Telling someone to go away after he has attacked him
6d82f341|No casting magic here!|First warning, player shall put his magic away
6d7a01f6||
6d75df2d|Lennart|
6d6a27c8|Jax|
6d64937b|With Jax's help, Thorald's bold plan worked. The Hybrid was stopped and the terrible slaughter of the Free People in the Alb Converters finally came to an end.|
6d5e4995|Haggler|
6d5e2eef|Cleric|
6d52e434|Poison Ripblade II|
6d51727b|That was good!|Having watched a fight, NPC likes victor
6d51727a|Good move.|Having watched a fight, NPC likes victor
6d517279|Well fought!|Having watched a fight, NPC likes victor
6d500e04|One after another!|Watching a fight, my favorite is using melee
6d4fedc8|Report from an Alb squad at the central relay station in Abessa.|
6d447676|Important information received.|
6d420f29|Watch this one!|I'm attacking, warning player.
6d420f28|They're attacking!|I'm attacking, warning player.
6d420f27|Come on!|I'm attacking, warning player.
6d3854aa|Separatist|
6d33c287|She just wasn't going to win that.|Having watched a fight. Loser is female. NPC likes victor.
6d33c286|You could see she'd lose that.|Having watched a fight. Loser is female. NPC likes victor.
6d33c285|It's her own fault she lost.|Having watched a fight. Loser is female. NPC likes victor.
6d32723c|Ice Palace|
6d2e41df|You know stealing stuff is going to land you in it?|Noticing the player committing a crime.
6d2e41de|You know I can see you right?|Noticing the player committing a crime.
6d2e41dd|What is going on?|Noticing the player committing a crime.
6d2b3ff5|A murderer! A murderer!|Sees murderer, attacks
6d1b320e|Stay with me!|If the player fell behind, and the character waited for him to go on.
6d1b320d|Come on.|If the player fell behind, and the character waited for him to go on.
6d1b320c|What are you waiting for?|If the player fell behind, and the character waited for him to go on.
6d1010ba|Be careful!|Shout if a friend, a coward or a spectator of a fight is being hit
6d01eddf|You damned thief!|Sees thief, attacks
6d006ef0|Firebug|
6cfe478b|Berserker|
6cfe1c6f|Heavy Weapons|
6cfce8ba||Being hit with a heavy attack. Short.
6cfce8b9||Being hit with a heavy attack. Short.
6cfce8b8||Being hit with a heavy attack. Short.
6cfce8b7||Being hit with a heavy attack. Short.
6cfce8b6||Being hit with a heavy attack. Short.
6cf6f799|Finish him!|Waching a fight against a man, and the attacker uses melee
6ce99916|Are you afraid of her?|Watching a fight against a woman, gathering around the fight
6ce99915|You started it, now finish it!|Watching a fight against a woman, gathering around the fight
6ce99914|End it!|Watching a fight against a woman, gathering around the fight
6ce99913|Why are you hesitating?|Watching a fight against a woman, gathering around the fight
6cddd880|Double Barrel Shotgun III|
6cddd87f|Double Barrel Shotgun II|
6cddd87e|Double Barrel Shotgun I|
6cd46ef2|Modified Grenade Launcher III|
6cd46ef1|Modified Grenade Launcher II|
6cd46ef0|Modified Grenade Launcher I|
6ccf6f19|Please, stop! I am unarmed!|Second warning, coward character is being threatened by a human
6cce4773|Its cleansing flame is feared by all.|
6cc8d642|Companions|
6cc31801|Fire Hammer II|
6cbf0e13|Enemy robots are visible.|
6cbb8eb8|Do you get it now? Leave!|Telling someone to go away after he has attacked him
6ca485e3||I'm getting unconscious through a heavy attack.
6c9bd507|Cleric plasma rifle. Channeling high energy plasma, this rifle is effective, accurate and more powerful than the laser rifle.|
6c97c3d6|Suggestor Balder|
6c95ab41|This has various uses in alchemy.|
6c8ac9e9|I don't have anything to say to criminals like you.|For traders who don't want to talk to thugs (people who attack other people without their consent)
6c8a9113|Legendary reflector forge wrench. Possibly the best in tool-based weapon systems.|
6c8430eb|You asswipe.|Player attacked the character, and he is hitting back
6c80f123|Poison Mace II|
6c7e367f|Fighting Colossus|
6c61708c|Work records from port security in the Old World.|
6c5fd050|Drone|
6c58f09e|Worn and wrinkled letter from an Outlaw.|
6c445a67||
6c426cc5|Bonus Experience Monster|
6c4242d1|Outlaw|
6c4242d0|Outlaw|
6c4242cf|Outlaw|
6c4242ce|Outlaw|
6c4242cd|Outlaw|
6c4242cc|Outlaw|
6c4242cb|Outlaw|
6c4242b3|Outlaw|
6c4242b2|Outlaw|
6c4242b1|Outlaw|
6c4242b0|Outlaw|
6c4242af|Outlaw|
6c4242ae|Outlaw|
6c4242ad|Outlaw|
6c4242ac|Outlaw|
6c4242ab|Outlaw|
6c3cd908|Well-kept Journal|
6c318498|Get that magic away from here.|First warning, player shall put his magic away
6c307f45|Push forward!|Watching a fight against a man, gathering around the fight
6c307f44|Kill them!|Watching a fight against a man, gathering around the fight
6c307f43|Finish them!|Watching a fight against a man, gathering around the fight
6c307f42|Don't shit your pants now!|Watching a fight against a man, gathering around the fight
6c2fe29f|Instructions to make Small Healing Potion|
6c2e1ebb|Damn.|Pickpocketing didn't work
6c249830|Well, that's one way to die.|Commenting on someone who died falling down somewhere (also jetpack)
6c013718|Step carefully with that weapon.|Player has a weapon, I'm cautious.
6bff729e|Ah, shit.|Having watched a human friend lose and I don't like it
6bff729d|You got lucky.|Having watched a human friend lose and I don't like it
6bff729c|That fight was faked!|Having watched a human friend lose and I don't like it
6bfb7206|Bertram|
6bf5b8ad|You're going down.|Sees human enemy, attacks
6bf06b6d|Don't play around with magic!|Commenting on player having dangerous magic, I'm cautious.
6be9ff3f|Split her damned skull!|Watching a fight against a woman, and the attacker uses melee
6be6ec3d|Instructions to make Powerful Healing Potion|
